COM;1;temporada;tipo liga;vuelta;jornada;fecha jornada;is Match;id peña local;peña local;local mesas ganadas;visitante mesas ganadas;id peña visitante;peña visitante;número mesa;peña local  jugador 1;peña local   jugador 2;local chicos a favor;visitante chicos a favor;peña visitante jugador 1;peña visitante jugador 2;puntos sanción peña local;puntos sanción peña visitante;fin líena;;NUEVO peña local  jugador 1;NUEVO peña local   jugador 2;NUEVO peña visitante  jugador 1;NUEVO peña visitante  jugador 2;
INF;53;;REG;2;;;false;8villa;;;;capiol;;2;CHICHO;KIKE;2;6;NINO;ANTONIO;;;ENDL;;;;;;
INF;54;;REG;2;;;false;8villa;;;;capiol;;3;NACHO;HUMBERTO;6;3;ORTIZ;OVIES;;;ENDL;;;;;;
INF;55;;REG;2;;;false;8villa;;;;capiol;;4;ALVARO;JUAN;3;6;CARMEN;JOSE;;;ENDL;;;;;;
COM;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;57;2016/17;REG;2;45;06/02/2017;true;catere;CASA TERE;2;2;bcampy;BAR CAMPY;1;PICHI;VILA;4;6;PACO;PEPE;;;ENDL;;;;;;
INF;58;;REG;2;;;false;catere;;;;bcampy;;2;ANTONIO;ARNIELLA;5;6;LLORENTE;ANTONIO;;;ENDL;;;;;;
INF;59;;REG;2;;;false;catere;;;;bcampy;;3;CLETO;PEPE;6;1;J. CARLOS;YIMI;;;ENDL;;;;;;
INF;60;;REG;2;;;false;catere;;;;bcampy;;4;BELLANCO;PUPI;6;1;JOSE;CAO;;;ENDL;;;;;;
COM;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INF;62;2016/17;REG;2;45;06/02/2017;true;habana;BAR HABANA;1;3;brenya;LA BREÑA ;1;PANA;JUANJO;4;6;FRANCISCO;VAQUERO II;;;ENDL;;;;;;
INF;63;;REG;2;;;false;habana;;;;brenya;;2;EVA;PACHIN;2;6;SALVA;JUAN;;;ENDL;;;;;;
INF;64;;REG;2;;;false;habana;;;;brenya;;3;JOSE;MANOLO;6;6;KARLOS;VAQUERO;;;ENDL;;;;;;
INF;65;;REG;2;;;false;habana;;;;brenya;;4;MARGA;PESTONI II;3;6;POLI;MANOLITO;;;ENDL;;;;;;
COM;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COM;67;2016/17;REG;2;45;06/02/2017;true;churre;CHURRERÍA;;;zdesca;DESCANSA;;;;;;;;;;ENDL;;;;;;
END;68;14;53;53;14;14;53;53;14;13;13;;14;;52;52;52;52;52;52;0;0;;;0;0;0;0;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
